32,0,4,-0.00041599830728955567,0.10593201220035552979,0.99437338113784790039
32,1,4,-0.00041630212217569351,0.10687281936407089233,0.99427264928817749023
32,2,4,-0.00041678251000121236,0.10856857895851135254,0.99408894777297973633
32,3,4,-0.00041732564568519592,0.11084090173244476318,0.99383807182312011719
32,4,4,-0.00041784567292779684,0.11354441195726394653,0.99353289604187011719
32,5,4,-0.00041828313260339200,0.11657092720270156860,0.99318236112594604492
32,6,4,-0.00041860272176563740,0.11984322965145111084,0.99279284477233886719
32,7,4,-0.00041878398042172194,0.12330667674541473389,0.99236851930618286133
32,8,4,-0.00041882207733578980,0.12692210078239440918,0.99191260337829589844
32,9,4,-0.00041871794383041561,0.13066083192825317383,0.99142712354660034180
32,10,4,-0.00041848150431178510,0.13450132310390472412,0.99091339111328125000
32,11,4,-0.00041812419658526778,0.13842694461345672607,0.99037259817123413086
32,12,4,-0.00041766246431507170,0.14242452383041381836,0.98980557918548583984
32,13,4,-0.00041711112135089934,0.14648348093032836914,0.98921310901641845703
32,14,4,-0.00041648745536804199,0.15059493482112884521,0.98859554529190063477
32,15,4,-0.00041580616380088031,0.15475153923034667969,0.98795342445373535156
32,16,4,-0.00041508278809487820,0.15894708037376403809,0.98728710412979125977
32,17,4,-0.00041432984289713204,0.16317607462406158447,0.98659688234329223633
32,18,4,-0.00041355961002409458,0.16743406653404235840,0.98588317632675170898
32,19,4,-0.00041278105345554650,0.17171686887741088867,0.98514634370803833008
32,20,4,-0.00041200398118235171,0.17602097988128662109,0.98438638448715209961
32,21,4,-0.00041123331175185740,0.18034335970878601074,0.98360371589660644531
32,22,4,-0.00041047603008337319,0.18468111753463745117,0.98279851675033569336
32,23,4,-0.00040973452269099653,0.18903198838233947754,0.98197090625762939453
32,24,4,-0.00040901251486502588,0.19339366257190704346,0.98112118244171142578
32,25,4,-0.00040831093792803586,0.19776433706283569336,0.98024952411651611328
32,26,4,-0.00040763121796771884,0.20214211940765380859,0.97935611009597778320
32,27,4,-0.00040697265649214387,0.20652563869953155518,0.97844111919403076172
32,28,4,-0.00040633519529365003,0.21091338992118835449,0.97750467061996459961
32,29,4,-0.00040571720455773175,0.21530415117740631104,0.97654694318771362305
32,30,4,-0.00040511749102734029,0.21969677507877349854,0.97556817531585693359
32,31,4,-0.00040453398833051324,0.22409017384052276611,0.97456836700439453125
32,32,4,-0.00040396495023742318,0.22848352789878845215,0.97354775667190551758
32,33,4,-0.00040340787381865084,0.23287583887577056885,0.97250646352767944336
32,34,4,-0.00040286095463670790,0.23726639151573181152,0.97144454717636108398
32,35,4,-0.00040232148603536189,0.24165447056293487549,0.97036236524581909180
32,36,4,-0.00040178789640776813,0.24603937566280364990,0.96925985813140869141
32,37,4,-0.00040125736268237233,0.25042048096656799316,0.96813708543777465820
32,38,4,-0.00040072787669487298,0.25479725003242492676,0.96699446439743041992
32,39,4,-0.00040019783773459494,0.25916907191276550293,0.96583187580108642578
32,40,4,-0.00039966465556062758,0.26353558897972106934,0.96464967727661132812
32,41,4,-0.00039912748616188765,0.26789617538452148438,0.96344774961471557617
32,42,4,-0.00039858341915532947,0.27225056290626525879,0.96222639083862304688
32,43,4,-0.00039803201798349619,0.27659809589385986328,0.96098560094833374023
32,44,4,-0.00039747107075527310,0.28093865513801574707,0.95972561836242675781
32,45,4,-0.00039689961704425514,0.28527173399925231934,0.95844668149948120117
32,46,4,-0.00039631669642403722,0.28959697484970092773,0.95714867115020751953
32,47,4,-0.00039572070818394423,0.29391413927078247070,0.95583182573318481445
32,48,4,-0.00039511124487034976,0.29822281002998352051,0.95449626445770263672
32,49,4,-0.00039448699681088328,0.30252268910408020020,0.95314210653305053711
32,50,4,-0.00039384770207107067,0.30681362748146057129,0.95176959037780761719
32,51,4,-0.00039319242932833731,0.31109523773193359375,0.95037871599197387695
32,52,4,-0.00039252077112905681,0.31536725163459777832,0.94896972179412841797
32,53,4,-0.00039183191256597638,0.31962940096855163574,0.94754254817962646484
32,54,4,-0.00039112608646973968,0.32388165593147277832,0.94609755277633666992
32,55,4,-0.00039040262345224619,0.32812348008155822754,0.94463485479354858398
32,56,4,-0.00038966146530583501,0.33235487341880798340,0.94315433502197265625
32,57,4,-0.00038890202995389700,0.33657553791999816895,0.94165647029876708984
32,58,4,-0.00038812487036921084,0.34078532457351684570,0.94014108180999755859
32,59,4,-0.00038732925895601511,0.34498381614685058594,0.93860858678817749023
32,60,4,-0.00038651574868708849,0.34917119145393371582,0.93705886602401733398
32,61,4,-0.00038568399031646550,0.35334700345993041992,0.93549227714538574219
32,62,4,-0.00038483442040160298,0.35751107335090637207,0.93390887975692749023
32,63,4,-0.00038396654417738318,0.36166340112686157227,0.93230867385864257812
32,64,4,-0.00038308135117404163,0.36580356955528259277,0.93069201707839965820
32,65,4,-0.00038217796827666461,0.36993163824081420898,0.92905896902084350586
32,66,4,-0.00038125790888443589,0.37404739856719970703,0.92740952968597412109
32,67,4,-0.00038031989242881536,0.37815058231353759766,0.92574411630630493164
32,68,4,-0.00037936546141281724,0.38224112987518310547,0.92406255006790161133
32,69,4,-0.00037839397555217147,0.38631901144981384277,0.92236524820327758789
32,70,4,-0.00037740616244263947,0.39038380980491638184,0.92065215110778808594
32,71,4,-0.00037640219670720398,0.39443552494049072266,0.91892349720001220703
32,72,4,-0.00037538239848800004,0.39847415685653686523,0.91717958450317382812
32,73,4,-0.00037434723344631493,0.40249946713447570801,0.91542017459869384766
32,74,4,-0.00037329632323235273,0.40651124715805053711,0.91364568471908569336
